1877   289.4000    832.2500   277.9000     0.0000     0.5623   1360.5808  485.5360 
1878   289.8000    833.7500   278.0000     0.0000     0.5872   1360.5522  485.7820 
1879   290.2250    835.2500   278.1000     0.0000     0.6134   1360.5746  486.0400 
1880   290.7000    837.0000   278.2000     0.0000     0.6407   1360.7208  486.3080 
1881   291.2000    839.0000   278.3000     0.0000     0.6691   1360.8645  486.5880 
1882   291.6750    841.0000   278.4000     0.0000     0.6990   1360.8878  486.8820 
1883   292.1250    843.0000   278.5000     0.0000     0.7300   1360.9347  487.1880 
1884   292.5750    844.7500   278.6000     0.0000     0.7623   1360.8369  487.5060 
1885   292.9750    846.2500   278.7000     0.0000     0.7960   1360.7277  487.8380 
1886   293.3000    848.0000   278.8000     0.0000     0.8314   1360.5630  488.1860 
1887   293.5750    850.0000   278.8750     0.0000     0.8684   1360.5197  488.5500 
1888   293.8000    852.0000   278.9250     0.0000     0.9070   1360.4844  488.9300 
1889   294.0000    854.0000   279.0000     0.0000     0.9472   1360.4561  489.3260 
1890   294.1750    856.0000   279.1000     0.0000     0.9892   1360.4906  489.7400 
1891   294.3250    858.2500   279.2000     0.0000     1.0331   1360.7411  490.1720 
1892   294.4750    860.7500   279.3000     0.0000     1.0788   1360.8393  490.6220 
1893   294.6000    863.0000   279.3750     0.0000     1.1267   1360.9798  491.0940 
1894   294.7000    865.0000   279.4250     0.0000     1.1769   1361.0748  491.5880 
1895   294.8000    867.2500   279.4750     0.0000     1.2291   1360.9589  492.1020 
1896   294.9000    869.7500   279.5250     0.0000     1.2835   1360.7786  492.6380 
1897   295.0250    872.0000   279.6000     0.0000     1.3406   1360.6337  493.2000 
1898   295.2250    874.2500   279.6750     0.0000     1.4001   1360.6110  493.7860 
1899   295.5000    876.7500   279.7250     0.0000     1.4623   1360.5594  494.3980 
1900   295.8000    879.5000   279.8000     0.0000     1.5438   1360.5288  495.0380 
1901   296.1250    883.0000   279.9000     0.0000     1.6287   1360.4509  495.7040 
1902   296.4750    887.0000   280.0000     0.0000     1.6991   1360.4595  496.3800 
1903   296.8250    891.2500   280.1000     0.0000     1.7693   1360.6688  497.0520 
1904   297.2000    895.7500   280.2000     0.0000     1.8393   1360.9380  497.7220 
1905   297.6250    900.2500   280.3000     0.0000     1.9094   1360.7497  498.3920 
1906   298.0750    904.7500   280.4000     0.0000     1.9825   1360.9455  499.0900 
1907   298.5000    909.2500   280.5250     0.0000     2.0756   1360.8301  499.9840 
1908   298.9000    914.0000   280.6750     0.0000     2.1860   1360.8949  501.0480 
1909   299.3000    919.0000   280.8250     0.0000     2.2967   1360.7847  502.1120 
1910   299.7000    923.7500   280.9750     0.0000     2.4074   1360.6519  503.1760 
1911   300.0750    928.2500   281.1250     0.0000     2.5181   1360.5686  504.2380 
1912   300.4250    933.0000   281.3000     0.0000     2.6332   1360.5224  505.3420 
1913   300.7750    938.2500   281.4750     0.0000     2.7956   1360.5389  506.9060 
1914   301.1000    943.7500   281.6250     0.0000     2.9904   1360.6056  508.7840 
1915   301.4000    949.2500   281.8000     0.0000     3.1118   1360.9091  509.9360 
1916   301.7250    954.7500   282.0000     0.0000     3.1699   1361.1184  510.4640 
1917   302.0750    960.2500   282.2250     0.0000     3.2832   1361.2668  511.5320 
1918   302.4000    966.0000   282.4750     0.0000     3.4750   1361.2286  513.3720 
1919   302.7000    972.0000   282.7000     0.0000     3.6908   1361.0000  515.4460 
1920   303.0250    977.7500   282.9250     0.0000     3.9068   1360.8381  517.5200 
1921   303.4000    983.2500   283.1750     0.0000     4.1235   1360.7334  519.5980 
1922   303.7750    989.0000   283.4000     0.0000     4.3408   1360.6159  521.6800 
1923   304.1250    995.0000   283.6000     0.0000     4.5663   1360.6475  523.7400 
1924   304.5250   1001.0000   283.8000     0.0000     4.8042   1360.6790  525.8000 
1925   304.9750   1007.0000   284.0000     0.0000     5.0468   1360.8824  527.8800 
1926   305.4000   1013.0000   284.2250     0.0000     5.3094   1360.9831  530.1400 
1927   305.8250   1019.0000   284.4500     0.0000     5.5920   1361.1660  532.5800 
1928   306.3000   1025.0000   284.6250     0.0000     5.8763   1361.0441  535.0200 
1929   306.7750   1030.7500   284.8000     0.0000     6.1626   1361.0031  537.4600 
1930   307.2250   1036.2500   284.9750     0.0000     6.4528   1360.9853  539.9200 
1931   307.7000   1041.7500   285.1250     0.0000     6.7640   1360.8638  542.3800 
1932   308.1750   1047.2500   285.3000     0.0000     7.0794   1360.7570  544.8249 
1933   308.6000   1052.7500   285.5000     0.0000     7.3885   1360.6366  547.3345 
1934   309.0000   1058.0000   285.7000     0.0000     7.7612   1360.7482  550.4441 
1935   309.4000   1063.0000   285.9000     0.0000     8.1961   1360.9638  554.1025 
1936   309.7500   1068.0000   286.1000     0.0000     8.6407   1361.3518  557.7747 
1937   310.0000   1073.0000   286.2750     0.0000     9.0957   1361.2864  561.4612 
1938   310.1750   1078.0000   286.4250     0.0000     9.5714   1361.2221  565.1809 
1939   310.3000   1083.0000   286.5750     0.0035    10.0759   1361.2058  568.9592 
1940   310.3750   1088.2500   286.7250     0.0105    10.6138   1361.1435  572.8048 
1941   310.3750   1093.7500   286.9000     0.0173    11.2100   1361.0646  576.8996 
1942   310.3000   1099.0000   287.1000     0.0240    11.8751   1360.9618  581.3126 
1943   310.2000   1104.0000   287.3000     0.0305    12.5962   1360.8046  585.8917 
1944   310.1250   1109.2500   287.5250     0.0404    13.3708   1360.8344  590.5796 
1945   310.1000   1114.7500   287.7750     0.0536    14.2202   1361.1004  595.4026 
1946   310.1250   1120.5000   288.0250     0.0700    15.2355   1361.1982  600.5938 
1947   310.2000   1126.7500   288.2750     0.1002    16.6013   1361.4367  606.6776 
1948   310.3250   1133.2500   288.5250     0.1649    18.4562   1361.5668  614.3877 
1949   310.5000   1140.0000   288.7750     0.2881    20.6691   1361.4736  623.4086 
1950   310.7500   1147.2500   289.0000     0.4966    23.2514   1361.2321  635.0773 
1951   311.1000   1155.0000   289.2000     0.8132    25.9604   1360.9963  647.0694 
1952   311.5000   1163.5000   289.4250     1.1675    28.4909   1360.9874  656.7255 
1953   311.9250   1172.7500   289.6750     1.5770    31.0611   1360.8487  666.6975 
1954   312.4250   1182.2500   289.9000     2.1490    33.8561   1360.8766  678.0740 
1955   313.0000   1192.0000   290.1250     2.8860    36.9951   1360.9971  691.8835 
1956   313.6000   1202.2500   290.3750     3.7950    40.5451   1361.5288  709.0935 
1957   314.2250   1213.0000   290.6000     4.9210    44.5653   1361.8848  729.3670 
1958   314.8475   1224.0000   290.8250     6.2365    49.0890   1361.8496  752.0925 
1959   315.5000   1235.2500   291.1000     7.5570    53.9947   1361.6005  776.2355 
1960   316.2725   1247.0000   291.4000     8.8185    59.2877   1361.4947  801.5365 
1961   317.0750   1259.2500   291.6750    10.2955    65.2439   1361.1392  829.4375 
1962   317.7950   1272.0000   291.9250    12.2350    71.9392   1360.9683  860.5255 
1963   318.3975   1285.0000   292.2250    14.7150    79.4469   1360.9164  895.3065 
1964   318.9250   1298.2500   292.6000    17.7950    88.0742   1360.9177  934.3625 
1965   319.6475   1312.0000   293.0000    21.4950    97.9439   1360.9540  977.7220 
1966   320.6475   1326.0000   293.4000    25.7750   109.0033   1361.1371 1025.4755 
1967   321.6050   1340.2500   293.8000    30.5750   121.3106   1361.3329 1078.0935 
1968   322.6350   1355.0000   294.2250    35.9550   135.0808   1361.3828 1136.6130 
1969   323.9025   1370.2500   294.7000    42.0500   150.4574   1361.4657 1201.3255 
1970   324.9850   1385.7500   295.2000    49.0500   167.4217   1361.4608 1272.3775 
1971   325.8550   1401.2500   295.7000    57.0650   185.8539   1361.1771 1348.9615 
1972   327.1400   1417.0000   296.2250    65.9650   205.6585   1361.2713 1430.9840 
1973   328.6775   1433.0000   296.8000    75.8350   227.1542   1361.0188 1521.2795 
1974   329.7425   1449.0000   297.4000    87.0400   250.8463   1360.9471 1622.8305 
1975   330.5850   1465.0000   298.0000    99.5600   276.6397   1360.7551 1734.6980 
1976   331.7475   1481.0000   298.6500   112.3000   303.0110   1360.8655 1847.4775 
1977   333.2725   1497.2500   299.3600   124.7000   329.1214   1361.0527 1959.7305 
1978   334.8475   1513.7500   300.0825   136.7000   355.2836   1361.4927 2075.8100 
1979   336.5250   1530.2500   300.7400   148.8000   381.9794   1361.8516 2200.2295 
1980   338.3600   1547.7500   301.3825   159.4000   407.1158   1361.8649 2313.1490 
1981   339.7275   1566.7500   302.2200   168.5500   432.2755   1361.9117 2414.7480 
1982   340.7925   1586.2500   303.0975   177.8500   457.9873   1361.5039 2514.2995 
1983   342.1975   1605.8450   303.8050   185.8000   482.6038   1361.4175 2602.2440 
1984   343.7825   1623.7050   304.3975   193.7500   508.3537   1361.0300 2694.6775 
1985   345.2825   1637.9925   305.0875   202.8500   536.0746   1360.8619 2797.4290 
1986   346.7975   1650.4350   305.7725   212.1000   563.3888   1360.8582 2895.1645 
1987   348.6450   1662.2000   306.2625   222.8000   592.2190   1361.0096 2997.0255 
1988   350.7375   1673.0700   307.1950   234.9000   624.5785   1361.3013 3116.5455 
1989   352.4875   1683.4700   308.5075   244.9000   658.6546   1361.8646 3236.3785 
1990   353.8550   1693.6300   309.4850   252.7500   689.8661   1361.7704 3335.8870 
1991   355.0175   1703.8175   310.1125   260.1500   717.9449   1361.6631 3429.1395 
1992   355.8850   1711.8000   310.6025   264.9500   743.5493   1361.5200 3504.9850 
1993   356.7775   1716.2900   311.0775   267.7500   763.6356   1361.2475 3550.2125 
1994   358.1275   1721.0125   311.6025   269.5000   778.6722   1361.0168 3570.6180 
1995   359.8375   1726.3500   312.2950   269.5000   790.0303   1360.9197 3562.1235 
1996   361.4625   1730.0100   313.0475   268.9500   800.8993   1360.8325 3544.8940 
1997   363.1550   1734.8175   313.7600   268.2000   810.4260   1360.9598 3520.0685 
1998   365.3225   1742.7100   314.5325   266.9500   817.8340   1361.3207 3487.2960 
1999   367.3475   1749.2425   315.2575   265.2000   825.4301   1361.6028 3456.5430 
2000   368.8650   1751.0225   315.8500   263.4500   833.2770   1361.9002 3429.2885 
2001   370.4675   1750.7075   316.4875   261.9000   840.7394   1361.8191 3404.8075 
2002   372.5225   1752.1875   317.2450   260.1000   848.7463   1361.8973 3382.6710 
2003   374.7600   1754.7600   318.0175   257.9500   855.8675   1361.4482 3360.2005 
2004   376.8125   1755.0650   318.7100   256.0500   862.1800   1361.2668 3339.2800 
2005   378.8125   1753.7350   319.4400   254.1000   868.4492   1361.0740 3319.5400 
2006   380.8275   1754.5142   320.1997   251.3000   873.6924   1361.0304 3296.9650 
2007   382.7775   1757.2779   320.8895   247.9500   878.5336   1360.9440 3272.8735 
2008   384.8000   1760.3918   321.5805   244.6000   883.6150   1360.9119 3249.8065 
2009   386.9516   1763.7761   322.2730   241.0284   888.6093   1360.8325 3225.8261 
2010   389.1279   1767.0978   322.9665   237.2842   893.5327   1360.9598 3200.8182 
2011   391.2736   1770.3696   323.6614   233.5385   898.3718   1361.3207 3175.5674 
2012   393.4211   1773.6340   324.3578   229.7963   903.1191   1361.6028 3149.9604 
2013   395.5828   1776.9160   325.0557   226.0648   907.8026   1361.9002 3124.1819 
2014   397.7641   1780.2442   325.7552   222.3503   912.3955   1361.8191 3098.1694 
2015   399.9663   1783.6532   326.4562   218.6599   916.8808   1361.8973 3071.8896 
2016   402.1843   1787.1405   327.1587   214.9956   921.2033   1361.4482 3044.8450 
2017   404.4108   1790.6772   327.8626   211.3562   925.3783   1361.2668 3017.5014 
2018   406.6429   1794.2446   328.5681   207.7411   929.4406   1361.0740 2990.7361 
2019   408.8817   1797.8331   329.2750   204.1513   933.3438   1361.0304 2964.4263 
2020   411.1287   1801.4336   329.9834   200.5871   937.0549   1360.9440 2938.4741 
2021   413.3780   1804.9692   330.6932   197.0414   940.5292   1360.9119 2912.7301 
2022   415.6394   1808.3032   331.4041   193.5105   943.5989   1360.8325 2887.1084 
2023   417.9355   1811.4034   332.1158   190.0018   946.1528   1360.9598 2861.6370 
2024   420.2740   1814.3245   332.8283   186.5210   948.2394   1361.3207 2836.3275 
2025   422.6559   1817.1155   333.5414   183.0730   949.9041   1361.6028 2811.1963 
2026   425.0798   1819.8284   334.2553   179.6632   951.1920   1361.9002 2786.2708 
2027   427.5379   1822.4758   334.9700   176.2929   952.1349   1361.8191 2761.5474 
2028   430.0206   1825.0416   335.6853   172.9606   952.7540   1361.8973 2736.9996 
2029   432.5234   1827.5186   336.4014   169.6654   953.0714   1361.4482 2712.6132 
2030   435.0459   1829.9083   337.1181   166.4074   953.1103   1361.2668 2688.3854 
2031   437.5889   1832.2116   337.8356   163.1866   952.8923   1361.0740 2664.3151 
2032   440.1314   1834.2573   338.5514   159.9964   952.2731   1361.0304 2640.1141 
2033   442.6642   1835.9165   339.2634   156.8331   951.0133   1360.9440 2615.3484 
2034   445.2070   1837.2698   339.9714   153.7024   948.9641   1360.9119 2589.7608 
2035   447.7698   1838.3808   340.6756   150.6086   946.0141   1360.8325 2563.1536 
2036   450.3554   1839.3058   341.3759   147.5553   942.0849   1360.9598 2535.3836 
2037   452.9634   1840.1035   342.0723   144.5466   937.1282   1361.3207 2506.3602 
2038   455.5865   1840.7918   342.7649   141.5831   931.1073   1361.6028 2476.0022 
2039   458.2152   1841.3593   343.4538   138.6631   923.9960   1361.9002 2444.2388 
2040   460.8450   1841.8029   344.1388   135.7857   915.7865   1361.8191 2411.0342 
2041   463.4755   1842.1277   344.8201   132.9504   906.4860   1361.8973 2376.3819 
2042   466.0934   1842.2412   345.4955   130.1569   896.2150   1361.4482 2340.5123 
2043   468.6781   1841.9880   346.1626   127.3998   885.1917   1361.2668 2303.7958 
2044   471.2339   1841.3496   346.8217   124.6756   873.6326   1361.0740 2266.5558 
2045   473.7803   1840.4075   347.4726   121.9887   861.7430   1361.0304 2229.1252 
2046   476.3282   1839.2273   348.1155   119.3420   849.6906   1360.9440 2191.7738 
2047   478.8809   1837.8661   348.7503   116.7382   837.6120   1360.9119 2154.7211 
2048   481.4383   1836.3831   349.3772   114.1801   825.6205   1360.8325 2118.1503 
2049   483.9931   1834.7965   349.9963   111.6677   813.7986   1360.9598 2082.1872 
2050   486.5353   1833.0944   350.6075   109.1995   802.2038   1361.3207 2046.9126 
2051   489.0604   1831.2756   351.2111   106.7742   790.8823   1361.6028 2012.3913 
2052   491.5356   1829.2097   351.8072   104.3916   779.8220   1361.9002 1978.6747 
2053   493.9319   1826.7763   352.3961   102.0513   769.0005   1361.8191 1945.7977 
2054   496.2437   1823.9312   352.9778    99.7486   758.4195   1361.8973 1913.7439 
2055   498.4744   1820.6610   353.5525    97.4806   748.0825   1361.4482 1882.5033 
2056   500.6450   1817.0522   354.1202    95.2502   738.0119   1361.2668 1852.1112 
2057   502.7679   1813.1751   354.6810    93.0596   728.2227   1361.0740 1822.5881 
